invoice_date,invoice_no,fy,month_no,account_code,account_name,city,salesman_code,salesman_name,sku,product_name,pack_size,cartons,litres,rate_per_carton,sales_amount
2023-09-28,GA/2023-24/00357,FY2023-24,9,ACC-045,Jai Yadav Sales Corporation,Miranpur,SM04,Pankaj Verma,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8360,8360
2023-09-28,GA/2023-24/00358,FY2023-24,9,ACC-079,Maa Khurana Agencies,Muzaffarnagar,SM01,Rakesh Kumar,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8515,8515
2023-09-28,GA/2023-24/00359,FY2023-24,9,ACC-130,Maa Nagpal & Company,Deoband,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8360,8360
2023-09-29,GA/2023-24/00360,FY2023-24,9,ACC-011,New Maheshwari Super Market,Kairana,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8360,8360
2023-09-30,GA/2023-24/00361,FY2023-24,9,ACC-032,Goyal Super Market,Deoband,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8360,8360
2023-09-30,GA/2023-24/00362,FY2023-24,9,ACC-132,Shri Bhardwaj Sales Corporation,Miranpur,SM04,Pankaj Verma,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8360,8360
2023-10-02,GA/2023-24/00363,FY2023-24,10,ACC-019,Mishra Agencies,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8425,16850
2023-10-02,GA/2023-24/00364,FY2023-24,10,ACC-093,Maa Malik & Company,Charthawal,SM03,Amit Saini,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8735,8735
2023-10-02,GA/2023-24/00365,FY2023-24,10,ACC-112,Om Goyal Kirana Store,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8425,8425
2023-10-02,GA/2023-24/00366,FY2023-24,10,ACC-126,Bhatia General Store,Miranpur,SM04,Pankaj Verma,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8580,8580
2023-10-03,GA/2023-24/00367,FY2023-24,10,ACC-001,Om Dubey Super Market,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8425,8425
2023-10-03,GA/2023-24/00368,FY2023-24,10,ACC-005,Malhotra Dairy,Kairana,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,3,45,8425,25275
2023-10-03,GA/2023-24/00369,FY2023-24,10,ACC-012,Bhardwaj Dairy,Charthawal,SM03,Amit Saini,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8735,8735
2023-10-03,GA/2023-24/00369,FY2023-24,10,ACC-012,Bhardwaj Dairy,Charthawal,SM03,Amit Saini,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8580,8580
2023-10-03,GA/2023-24/00370,FY2023-24,10,ACC-031,Laxmi Sirohi Super Market,Charthawal,SM03,Amit Saini,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8580,8580
2023-10-03,GA/2023-24/00371,FY2023-24,10,ACC-051,Laxmi Sachdeva Traders,Jansath,SM03,Amit Saini,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8425,8425
2023-10-03,GA/2023-24/00371,FY2023-24,10,ACC-051,Laxmi Sachdeva Traders,Jansath,SM03,Amit Saini,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8735,8735
2023-10-03,GA/2023-24/00372,FY2023-24,10,ACC-067,Gupta Trading Co.,Khatauli,SM02,Sunil Tyagi,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8580,8580
2023-10-04,GA/2023-24/00373,FY2023-24,10,ACC-022,Tandon & Company,Kairana,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8425,8425
2023-10-04,GA/2023-24/00373,FY2023-24,10,ACC-022,Tandon & Company,Kairana,SM05,Deepak Rana,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8580,8580
2023-10-04,GA/2023-24/00374,FY2023-24,10,ACC-079,Maa Khurana Agencies,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8425,8425
2023-10-04,GA/2023-24/00375,FY2023-24,10,ACC-130,Maa Nagpal & Company,Deoband,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8425,8425
2023-10-04,GA/2023-24/00376,FY2023-24,10,ACC-132,Shri Bhardwaj Sales Corporation,Miranpur,SM04,Pankaj Verma,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8425,8425
2023-10-05,GA/2023-24/00377,FY2023-24,10,ACC-047,Khurana Distributors,Jansath,SM03,Amit Saini,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,2,30,8580,17160
2023-10-06,GA/2023-24/00378,FY2023-24,10,ACC-009,Krishna Srivastava Agencies,Kairana,SM05,Deepak Rana,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,3,45,8735,26205
2023-10-06,GA/2023-24/00379,FY2023-24,10,ACC-026,Krishna Goel Marketing,Shamli,SM01,Rakesh Kumar,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8580,8580
2023-10-06,GA/2023-24/00380,FY2023-24,10,ACC-138,Ganesh Gupta Trading Co.,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8425,8425
2023-10-07,GA/2023-24/00381,FY2023-24,10,ACC-002,New Dubey Marketing,Kairana,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8425,16850
2023-10-07,GA/2023-24/00382,FY2023-24,10,ACC-004,Jai Solanki Traders,Deoband,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8425,8425
2023-10-07,GA/2023-24/00382,FY2023-24,10,ACC-004,Jai Solanki Traders,Deoband,SM05,Deepak Rana,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8580,8580
2023-10-07,GA/2023-24/00383,FY2023-24,10,ACC-033,Balaji Singhal Stores,Deoband,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8425,8425
2023-10-07,GA/2023-24/00383,FY2023-24,10,ACC-033,Balaji Singhal Stores,Deoband,SM05,Deepak Rana,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8735,8735
2023-10-07,GA/2023-24/00384,FY2023-24,10,ACC-042,Maa Sachdeva Agencies,Charthawal,SM03,Amit Saini,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8425,8425
2023-10-09,GA/2023-24/00385,FY2023-24,10,ACC-044,Mittal Marketing,Khatauli,SM02,Sunil Tyagi,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8580,8580
2023-10-09,GA/2023-24/00386,FY2023-24,10,ACC-045,Jai Yadav Sales Corporation,Miranpur,SM04,Pankaj Verma,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8425,16850
2023-10-09,GA/2023-24/00387,FY2023-24,10,ACC-115,Sethi Super Market,Budhana,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8425,8425
2023-10-10,GA/2023-24/00388,FY2023-24,10,ACC-040,New Mishra Trading Co.,Shamli,SM01,Rakesh Kumar,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8735,8735
2023-10-11,GA/2023-24/00389,FY2023-24,10,ACC-001,Om Dubey Super Market,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,3,45,8425,25275
2023-10-11,GA/2023-24/00390,FY2023-24,10,ACC-007,Om Pandey Distributors,Purqazi,SM04,Pankaj Verma,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,3,45,8735,26205
2023-10-11,GA/2023-24/00391,FY2023-24,10,ACC-092,Bhardwaj Distributors,Purqazi,SM04,Pankaj Verma,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8580,8580
2023-10-12,GA/2023-24/00392,FY2023-24,10,ACC-030,Laxmi Sharma Stores,Jansath,SM03,Amit Saini,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8735,8735
2023-10-12,GA/2023-24/00393,FY2023-24,10,ACC-101,Shri Ahuja Enterprises,Miranpur,SM04,Pankaj Verma,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8735,8735
2023-10-13,GA/2023-24/00394,FY2023-24,10,ACC-003,Krishna Khurana Provisions,Budhana,SM02,Sunil Tyagi,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,3,45,8580,25740
2023-10-13,GA/2023-24/00395,FY2023-24,10,ACC-037,Maa Yadav Stores,Charthawal,SM03,Amit Saini,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8735,8735
2023-10-13,GA/2023-24/00396,FY2023-24,10,ACC-083,Maa Goel & Sons,Miranpur,SM04,Pankaj Verma,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8735,8735
2023-10-14,GA/2023-24/00397,FY2023-24,10,ACC-006,Ganesh Jindal Dairy,Kairana,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8425,16850
2023-10-14,GA/2023-24/00397,FY2023-24,10,ACC-006,Ganesh Jindal Dairy,Kairana,SM05,Deepak Rana,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,2,30,8580,17160
2023-10-14,GA/2023-24/00398,FY2023-24,10,ACC-014,Maa Chopra Kirana Store,Khatauli,SM02,Sunil Tyagi,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8580,8580
2023-10-16,GA/2023-24/00399,FY2023-24,10,ACC-038,Krishna Saxena Provisions,Miranpur,SM04,Pankaj Verma,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8580,8580
2023-10-16,GA/2023-24/00400,FY2023-24,10,ACC-048,Maa Sharma Marketing,Budhana,SM02,Sunil Tyagi,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8735,8735
2023-10-16,GA/2023-24/00401,FY2023-24,10,ACC-053,Tandon Trading Co.,Charthawal,SM03,Amit Saini,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8425,8425
2023-10-16,GA/2023-24/00402,FY2023-24,10,ACC-123,Ganesh Goel Distributors,Miranpur,SM04,Pankaj Verma,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8735,8735
2023-10-17,GA/2023-24/00403,FY2023-24,10,ACC-001,Om Dubey Super Market,Muzaffarnagar,SM01,Rakesh Kumar,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,2,30,8735,17470
2023-10-18,GA/2023-24/00404,FY2023-24,10,ACC-041,Chopra Traders,Purqazi,SM04,Pankaj Verma,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8580,8580
2023-10-18,GA/2023-24/00405,FY2023-24,10,ACC-059,Balaji Garg Agencies,Purqazi,SM04,Pankaj Verma,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8735,8735
2023-10-18,GA/2023-24/00406,FY2023-24,10,ACC-102,Shree Solanki Distributors,Kairana,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8425,8425
2023-10-18,GA/2023-24/00407,FY2023-24,10,ACC-109,Laxmi Goel Traders,Purqazi,SM04,Pankaj Verma,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8425,16850
2023-10-19,GA/2023-24/00408,FY2023-24,10,ACC-017,Maa Malik Enterprises,Kairana,SM05,Deepak Rana,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8580,8580
2023-10-19,GA/2023-24/00409,FY2023-24,10,ACC-140,Laxmi Saxena Kirana Store,Kairana,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8425,8425
2023-10-20,GA/2023-24/00410,FY2023-24,10,ACC-002,New Dubey Marketing,Kairana,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,3,45,8425,25275
2023-10-21,GA/2023-24/00411,FY2023-24,10,ACC-011,New Maheshwari Super Market,Kairana,SM05,Deepak Rana,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8580,8580
2023-10-21,GA/2023-24/00412,FY2023-24,10,ACC-069,Balaji Kapoor General Store,Budhana,SM02,Sunil Tyagi,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8580,8580
2023-10-21,GA/2023-24/00413,FY2023-24,10,ACC-081,Jai Kapoor Super Market,Charthawal,SM03,Amit Saini,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8425,16850
2023-10-21,GA/2023-24/00413,FY2023-24,10,ACC-081,Jai Kapoor Super Market,Charthawal,SM03,Amit Saini,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8735,8735
2023-10-21,GA/2023-24/00414,FY2023-24,10,ACC-094,Singla Stores,Budhana,SM02,Sunil Tyagi,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8580,8580
2023-10-21,GA/2023-24/00415,FY2023-24,10,ACC-098,Balaji Rana Distributors,Shamli,SM01,Rakesh Kumar,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8735,8735
2023-10-23,GA/2023-24/00416,FY2023-24,10,ACC-008,Shree Maheshwari Enterprises,Shamli,SM01,Rakesh Kumar,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,2,30,8735,17470
2023-10-23,GA/2023-24/00416,FY2023-24,10,ACC-008,Shree Maheshwari Enterprises,Shamli,SM01,Rakesh Kumar,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8580,8580
2023-10-23,GA/2023-24/00417,FY2023-24,10,ACC-061,Jai Srivastava General Store,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8425,16850
2023-10-23,GA/2023-24/00418,FY2023-24,10,ACC-074,Jai Bajaj Stores,Khatauli,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8425,16850
2023-10-24,GA/2023-24/00419,FY2023-24,10,ACC-020,Krishna Bhardwaj Trading Co.,Khatauli,SM02,Sunil Tyagi,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8580,8580
2023-10-25,GA/2023-24/00420,FY2023-24,10,ACC-003,Krishna Khurana Provisions,Budhana,SM02,Sunil Tyagi,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,3,45,8735,26205
2023-10-25,GA/2023-24/00421,FY2023-24,10,ACC-004,Jai Solanki Traders,Deoband,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8425,16850
2023-10-25,GA/2023-24/00421,FY2023-24,10,ACC-004,Jai Solanki Traders,Deoband,SM05,Deepak Rana,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8735,8735
2023-10-25,GA/2023-24/00422,FY2023-24,10,ACC-032,Goyal Super Market,Deoband,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8425,8425
2023-10-25,GA/2023-24/00423,FY2023-24,10,ACC-066,Dhingra Marketing,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8425,8425
2023-10-26,GA/2023-24/00424,FY2023-24,10,ACC-028,Srivastava Distributors,Jansath,SM03,Amit Saini,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8425,8425
2023-10-26,GA/2023-24/00425,FY2023-24,10,ACC-054,Jai Goyal General Store,Miranpur,SM04,Pankaj Verma,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8425,16850
2023-10-26,GA/2023-24/00426,FY2023-24,10,ACC-100,New Tandon Super Market,Khatauli,SM02,Sunil Tyagi,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8580,8580
2023-10-26,GA/2023-24/00427,FY2023-24,10,ACC-116,Shree Singla & Company,Miranpur,SM04,Pankaj Verma,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8425,8425
2023-10-26,GA/2023-24/00428,FY2023-24,10,ACC-119,Solanki Dairy,Deoband,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8425,8425
2023-10-27,GA/2023-24/00429,FY2023-24,10,ACC-010,Shree Mishra Provisions,Muzaffarnagar,SM01,Rakesh Kumar,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,3,45,8735,26205
2023-10-27,GA/2023-24/00430,FY2023-24,10,ACC-046,New Kapoor Traders,Kairana,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8425,16850
2023-10-27,GA/2023-24/00431,FY2023-24,10,ACC-084,Ganesh Saxena Distributors,Budhana,SM02,Sunil Tyagi,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8580,8580
2023-10-28,GA/2023-24/00432,FY2023-24,10,ACC-099,Balaji Garg Distributors,Khatauli,SM02,Sunil Tyagi,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8580,8580
2023-10-30,GA/2023-24/00433,FY2023-24,10,ACC-013,Krishna Sachdeva Enterprises,Khatauli,SM02,Sunil Tyagi,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8735,8735
2023-10-30,GA/2023-24/00434,FY2023-24,10,ACC-023,Agarwal Distributors,Jansath,SM03,Amit Saini,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8580,8580
2023-10-30,GA/2023-24/00435,FY2023-24,10,ACC-068,Ganesh Saxena General Store,Shamli,SM01,Rakesh Kumar,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,2,30,8580,17160
2023-10-30,GA/2023-24/00436,FY2023-24,10,ACC-135,Agarwal Traders,Khatauli,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8425,8425
2023-10-31,GA/2023-24/00437,FY2023-24,10,ACC-016,Ganesh Bhardwaj Trading Co.,Budhana,SM02,Sunil Tyagi,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8735,8735
2023-10-31,GA/2023-24/00438,FY2023-24,10,ACC-036,Shree Saini Enterprises,Budhana,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,3,45,8425,25275
2023-10-31,GA/2023-24/00439,FY2023-24,10,ACC-088,Krishna Khurana Sales Corporation,Charthawal,SM03,Amit Saini,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8580,8580
2023-11-01,GA/2023-24/00440,FY2023-24,11,ACC-002,New Dubey Marketing,Kairana,SM05,Deepak Rana,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,3,45,8770,26310
2023-11-01,GA/2023-24/00441,FY2023-24,11,ACC-110,Laxmi Kansal & Sons,Kairana,SM05,Deepak Rana,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,3,45,8610,25830
2023-11-02,GA/2023-24/00442,FY2023-24,11,ACC-009,Krishna Srivastava Agencies,Kairana,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,3,45,8455,25365
2023-11-02,GA/2023-24/00443,FY2023-24,11,ACC-026,Krishna Goel Marketing,Shamli,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8455,8455
2023-11-02,GA/2023-24/00444,FY2023-24,11,ACC-049,Goyal General Store,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8455,16910
2023-11-03,GA/2023-24/00445,FY2023-24,11,ACC-001,Om Dubey Super Market,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8455,16910
2023-11-03,GA/2023-24/00446,FY2023-24,11,ACC-028,Srivastava Distributors,Jansath,SM03,Amit Saini,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,2,30,8770,17540
2023-11-03,GA/2023-24/00447,FY2023-24,11,ACC-038,Krishna Saxena Provisions,Miranpur,SM04,Pankaj Verma,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8770,8770
2023-11-04,GA/2023-24/00448,FY2023-24,11,ACC-005,Malhotra Dairy,Kairana,SM05,Deepak Rana,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,2,30,8610,17220
2023-11-04,GA/2023-24/00449,FY2023-24,11,ACC-016,Ganesh Bhardwaj Trading Co.,Budhana,SM02,Sunil Tyagi,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,2,30,8610,17220
2023-11-04,GA/2023-24/00450,FY2023-24,11,ACC-107,Ganesh Sachdeva Provisions,Charthawal,SM03,Amit Saini,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8455,8455
2023-11-06,GA/2023-24/00451,FY2023-24,11,ACC-006,Ganesh Jindal Dairy,Kairana,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8455,16910
2023-11-06,GA/2023-24/00451,FY2023-24,11,ACC-006,Ganesh Jindal Dairy,Kairana,SM05,Deepak Rana,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8770,8770
2023-11-06,GA/2023-24/00452,FY2023-24,11,ACC-008,Shree Maheshwari Enterprises,Shamli,SM01,Rakesh Kumar,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,4,60,8770,35080
2023-11-06,GA/2023-24/00453,FY2023-24,11,ACC-018,Krishna Sharma Enterprises,Kairana,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8455,8455
2023-11-06,GA/2023-24/00454,FY2023-24,11,ACC-027,Shree Gupta & Sons,Miranpur,SM04,Pankaj Verma,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8610,8610
2023-11-06,GA/2023-24/00455,FY2023-24,11,ACC-030,Laxmi Sharma Stores,Jansath,SM03,Amit Saini,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,2,30,8610,17220
2023-11-06,GA/2023-24/00456,FY2023-24,11,ACC-040,New Mishra Trading Co.,Shamli,SM01,Rakesh Kumar,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8770,8770
2023-11-06,GA/2023-24/00457,FY2023-24,11,ACC-047,Khurana Distributors,Jansath,SM03,Amit Saini,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8770,8770
2023-11-06,GA/2023-24/00458,FY2023-24,11,ACC-081,Jai Kapoor Super Market,Charthawal,SM03,Amit Saini,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8610,8610
2023-11-06,GA/2023-24/00459,FY2023-24,11,ACC-088,Krishna Khurana Sales Corporation,Charthawal,SM03,Amit Saini,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8455,16910
2023-11-06,GA/2023-24/00460,FY2023-24,11,ACC-100,New Tandon Super Market,Khatauli,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8455,8455
2023-11-06,GA/2023-24/00461,FY2023-24,11,ACC-101,Shri Ahuja Enterprises,Miranpur,SM04,Pankaj Verma,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8610,8610
2023-11-06,GA/2023-24/00462,FY2023-24,11,ACC-103,Wadhwa Enterprises,Budhana,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8455,8455
2023-11-06,GA/2023-24/00463,FY2023-24,11,ACC-109,Laxmi Goel Traders,Purqazi,SM04,Pankaj Verma,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8770,8770
2023-11-06,GA/2023-24/00464,FY2023-24,11,ACC-135,Agarwal Traders,Khatauli,SM02,Sunil Tyagi,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8770,8770
2023-11-07,GA/2023-24/00465,FY2023-24,11,ACC-004,Jai Solanki Traders,Deoband,SM05,Deepak Rana,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,3,45,8610,25830
2023-11-08,GA/2023-24/00466,FY2023-24,11,ACC-023,Agarwal Distributors,Jansath,SM03,Amit Saini,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8770,8770
2023-11-08,GA/2023-24/00467,FY2023-24,11,ACC-055,Shree Pandey Stores,Charthawal,SM03,Amit Saini,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8455,8455
2023-11-08,GA/2023-24/00468,FY2023-24,11,ACC-144,Shree Ahuja Provisions,Shamli,SM01,Rakesh Kumar,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8770,8770
2023-11-09,GA/2023-24/00469,FY2023-24,11,ACC-003,Krishna Khurana Provisions,Budhana,SM02,Sunil Tyagi,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,3,45,8770,26310
2023-11-09,GA/2023-24/00470,FY2023-24,11,ACC-054,Jai Goyal General Store,Miranpur,SM04,Pankaj Verma,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8455,16910
2023-11-09,GA/2023-24/00471,FY2023-24,11,ACC-083,Maa Goel & Sons,Miranpur,SM04,Pankaj Verma,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8770,8770
2023-11-10,GA/2023-24/00472,FY2023-24,11,ACC-019,Mishra Agencies,Muzaffarnagar,SM01,Rakesh Kumar,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,2,30,8610,17220
2023-11-10,GA/2023-24/00473,FY2023-24,11,ACC-138,Ganesh Gupta Trading Co.,Muzaffarnagar,SM01,Rakesh Kumar,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,2,30,8770,17540
2023-11-10,GA/2023-24/00474,FY2023-24,11,ACC-139,Goel Trading Co.,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8455,8455
2023-11-11,GA/2023-24/00475,FY2023-24,11,ACC-035,Ganesh Baliyan Traders,Deoband,SM05,Deepak Rana,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8610,8610
2023-11-13,GA/2023-24/00476,FY2023-24,11,ACC-011,New Maheshwari Super Market,Kairana,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8455,16910
2023-11-13,GA/2023-24/00477,FY2023-24,11,ACC-017,Maa Malik Enterprises,Kairana,SM05,Deepak Rana,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8770,8770
2023-11-13,GA/2023-24/00477,FY2023-24,11,ACC-017,Maa Malik Enterprises,Kairana,SM05,Deepak Rana,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,2,30,8610,17220
2023-11-13,GA/2023-24/00478,FY2023-24,11,ACC-046,New Kapoor Traders,Kairana,SM05,Deepak Rana,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8610,8610
2023-11-13,GA/2023-24/00479,FY2023-24,11,ACC-052,Krishna Srivastava & Company,Shamli,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8455,8455
2023-11-13,GA/2023-24/00480,FY2023-24,11,ACC-070,Shree Agarwal Agencies,Miranpur,SM04,Pankaj Verma,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8770,8770
