invoice_date,invoice_no,account_code,sku,cartons,litres,rate_per_carton,sales_amount
2024-06-20,GA/2024-25/00164,ACC-024,MSG-1L-15,1,15,8575,8575
2024-06-20,GA/2024-25/00165,ACC-032,MSG-1L-15,1,15,8575,8575
2024-06-20,GA/2024-25/00166,ACC-097,MSG-200-75,1,15,8890,8890
2024-06-21,GA/2024-25/00167,ACC-003,MSG-1L-15,1,15,8575,8575
2024-06-21,GA/2024-25/00167,ACC-003,MSG-500-30,1,15,8730,8730
2024-06-21,GA/2024-25/00168,ACC-004,MSG-1L-15,1,15,8575,8575
2024-06-21,GA/2024-25/00169,ACC-035,MSG-1L-15,2,30,8575,17150
2024-06-21,GA/2024-25/00170,ACC-050,MSG-1L-15,1,15,8575,8575
2024-06-21,GA/2024-25/00171,ACC-082,MSG-500-30,1,15,8730,8730
2024-06-24,GA/2024-25/00172,ACC-015,MSG-200-75,1,15,8890,8890
2024-06-24,GA/2024-25/00173,ACC-031,MSG-1L-15,1,15,8575,8575
2024-06-24,GA/2024-25/00174,ACC-092,MSG-1L-15,2,30,8575,17150
2024-06-24,GA/2024-25/00175,ACC-100,MSG-200-75,1,15,8890,8890
2024-06-25,GA/2024-25/00176,ACC-037,MSG-500-30,1,15,8730,8730
2024-06-25,GA/2024-25/00177,ACC-045,MSG-1L-15,1,15,8575,8575
2024-06-25,GA/2024-25/00178,ACC-057,MSG-1L-15,1,15,8575,8575
2024-06-25,GA/2024-25/00179,ACC-120,MSG-1L-15,2,30,8575,17150
2024-06-26,GA/2024-25/00180,ACC-001,MSG-1L-15,2,30,8575,17150
2024-06-26,GA/2024-25/00180,ACC-001,MSG-500-30,1,15,8730,8730
2024-06-26,GA/2024-25/00181,ACC-002,MSG-200-75,2,30,8890,17780
2024-06-26,GA/2024-25/00182,ACC-016,MSG-1L-15,1,15,8575,8575
2024-06-26,GA/2024-25/00183,ACC-017,MSG-1L-15,1,15,8575,8575
2024-06-26,GA/2024-25/00184,ACC-073,MSG-1L-15,1,15,8575,8575
2024-06-27,GA/2024-25/00185,ACC-018,MSG-1L-15,1,15,8575,8575
2024-06-28,GA/2024-25/00186,ACC-014,MSG-1L-15,3,45,8575,25725
2024-06-29,GA/2024-25/00187,ACC-009,MSG-1L-15,1,15,8575,8575
2024-06-29,GA/2024-25/00187,ACC-009,MSG-500-30,1,15,8730,8730
2024-06-29,GA/2024-25/00188,ACC-023,MSG-1L-15,1,15,8575,8575
2024-06-29,GA/2024-25/00189,ACC-111,MSG-1L-15,1,15,8575,8575
2024-06-29,GA/2024-25/00190,ACC-131,MSG-1L-15,1,15,8575,8575
2024-07-01,GA/2024-25/00191,ACC-003,MSG-500-30,3,45,8730,26190
2024-07-01,GA/2024-25/00192,ACC-104,MSG-1L-15,1,15,8575,8575
2024-07-02,GA/2024-25/00193,ACC-006,MSG-200-75,1,15,8890,8890
2024-07-03,GA/2024-25/00194,ACC-035,MSG-1L-15,1,15,8575,8575
2024-07-03,GA/2024-25/00195,ACC-050,MSG-500-30,1,15,8730,8730
2024-07-04,GA/2024-25/00196,ACC-074,MSG-500-30,2,30,8730,17460
2024-07-04,GA/2024-25/00197,ACC-097,MSG-500-30,1,15,8730,8730
2024-07-05,GA/2024-25/00198,ACC-005,MSG-1L-15,2,30,8575,17150
2024-07-05,GA/2024-25/00199,ACC-036,MSG-1L-15,1,15,8575,8575
2024-07-05,GA/2024-25/00200,ACC-045,MSG-200-75,1,15,8890,8890
2024-07-06,GA/2024-25/00201,ACC-062,MSG-1L-15,1,15,8575,8575
2024-07-06,GA/2024-25/00202,ACC-093,MSG-500-30,1,15,8730,8730
2024-07-08,GA/2024-25/00203,ACC-004,MSG-500-30,2,30,8730,17460
2024-07-08,GA/2024-25/00204,ACC-011,MSG-500-30,1,15,8730,8730
2024-07-08,GA/2024-25/00205,ACC-015,MSG-200-75,1,15,8890,8890
2024-07-08,GA/2024-25/00206,ACC-019,MSG-1L-15,2,30,8575,17150
2024-07-08,GA/2024-25/00207,ACC-043,MSG-1L-15,1,15,8575,8575
2024-07-08,GA/2024-25/00208,ACC-135,MSG-200-75,1,15,8890,8890
2024-07-09,GA/2024-25/00209,ACC-021,MSG-1L-15,1,15,8575,8575
2024-07-10,GA/2024-25/00210,ACC-018,MSG-500-30,3,45,8730,26190
2024-07-10,GA/2024-25/00211,ACC-047,MSG-1L-15,1,15,8575,8575
2024-07-10,GA/2024-25/00212,ACC-053,MSG-1L-15,1,15,8575,8575
2024-07-10,GA/2024-25/00213,ACC-106,MSG-500-30,1,15,8730,8730
2024-07-12,GA/2024-25/00214,ACC-124,MSG-1L-15,1,15,8575,8575
2024-07-13,GA/2024-25/00215,ACC-023,MSG-1L-15,1,15,8575,8575
2024-07-13,GA/2024-25/00216,ACC-039,MSG-500-30,1,15,8730,8730
2024-07-13,GA/2024-25/00217,ACC-041,MSG-1L-15,1,15,8575,8575
2024-07-13,GA/2024-25/00218,ACC-129,MSG-500-30,1,15,8730,8730
2024-07-15,GA/2024-25/00219,ACC-037,MSG-200-75,1,15,8890,8890
2024-07-15,GA/2024-25/00220,ACC-141,MSG-500-30,1,15,8730,8730
2024-07-16,GA/2024-25/00221,ACC-020,MSG-1L-15,1,15,8575,8575
2024-07-16,GA/2024-25/00221,ACC-020,MSG-500-30,1,15,8730,8730
2024-07-17,GA/2024-25/00222,ACC-025,MSG-1L-15,1,15,8575,8575
2024-07-17,GA/2024-25/00223,ACC-040,MSG-500-30,1,15,8730,8730
2024-07-17,GA/2024-25/00224,ACC-107,MSG-1L-15,1,15,8575,8575
2024-07-18,GA/2024-25/00225,ACC-101,MSG-500-30,1,15,8730,8730
2024-07-22,GA/2024-25/00226,ACC-096,MSG-1L-15,1,15,8575,8575
2024-07-22,GA/2024-25/00227,ACC-115,MSG-1L-15,1,15,8575,8575
2024-07-22,GA/2024-25/00228,ACC-116,MSG-1L-15,1,15,8575,8575
2024-07-22,GA/2024-25/00229,ACC-119,MSG-1L-15,1,15,8575,8575
2024-07-22,GA/2024-25/00230,ACC-127,MSG-500-30,1,15,8730,8730
2024-07-23,GA/2024-25/00231,ACC-002,MSG-1L-15,2,30,8575,17150
2024-07-23,GA/2024-25/00232,ACC-010,MSG-1L-15,2,30,8575,17150
2024-07-23,GA/2024-25/00233,ACC-013,MSG-1L-15,1,15,8575,8575
2024-07-24,GA/2024-25/00234,ACC-069,MSG-1L-15,1,15,8575,8575
2024-07-25,GA/2024-25/00235,ACC-017,MSG-200-75,1,15,8890,8890
2024-07-25,GA/2024-25/00236,ACC-140,MSG-500-30,1,15,8730,8730
2024-07-25,GA/2024-25/00237,ACC-143,MSG-500-30,1,15,8730,8730
2024-07-26,GA/2024-25/00238,ACC-087,MSG-200-75,1,15,8890,8890
2024-07-27,GA/2024-25/00239,ACC-008,MSG-1L-15,1,15,8575,8575
2024-07-27,GA/2024-25/00240,ACC-016,MSG-500-30,1,15,8730,8730
2024-07-27,GA/2024-25/00241,ACC-038,MSG-500-30,2,30,8730,17460
2024-07-27,GA/2024-25/00242,ACC-131,MSG-200-75,1,15,8890,8890
2024-07-29,GA/2024-25/00243,ACC-007,MSG-200-75,2,30,8890,17780
2024-07-29,GA/2024-25/00244,ACC-030,MSG-1L-15,1,15,8575,8575
2024-07-29,GA/2024-25/00245,ACC-032,MSG-500-30,2,30,8730,17460
2024-07-29,GA/2024-25/00246,ACC-046,MSG-500-30,1,15,8730,8730
2024-07-29,GA/2024-25/00247,ACC-059,MSG-500-30,1,15,8730,8730
2024-07-29,GA/2024-25/00248,ACC-100,MSG-1L-15,1,15,8575,8575
2024-07-30,GA/2024-25/00249,ACC-080,MSG-500-30,1,15,8730,8730
2024-07-31,GA/2024-25/00250,ACC-001,MSG-1L-15,2,30,8575,17150
2024-07-31,GA/2024-25/00251,ACC-012,MSG-500-30,1,15,8730,8730
2024-07-31,GA/2024-25/00252,ACC-052,MSG-1L-15,1,15,8575,8575
2024-08-01,GA/2024-25/00253,ACC-059,MSG-1L-15,1,15,8575,8575
2024-08-01,GA/2024-25/00254,ACC-127,MSG-500-30,1,15,8730,8730
2024-08-02,GA/2024-25/00255,ACC-027,MSG-200-75,1,15,8890,8890
2024-08-02,GA/2024-25/00256,ACC-060,MSG-500-30,1,15,8730,8730
2024-08-02,GA/2024-25/00257,ACC-100,MSG-1L-15,1,15,8575,8575
2024-08-03,GA/2024-25/00258,ACC-004,MSG-500-30,2,30,8730,17460
2024-08-03,GA/2024-25/00259,ACC-017,MSG-1L-15,1,15,8575,8575
2024-08-03,GA/2024-25/00260,ACC-020,MSG-1L-15,1,15,8575,8575
2024-08-03,GA/2024-25/00261,ACC-049,MSG-200-75,1,15,8890,8890
2024-08-03,GA/2024-25/00261,ACC-049,MSG-500-30,1,15,8730,8730
2024-08-05,GA/2024-25/00262,ACC-006,MSG-1L-15,1,15,8575,8575
2024-08-05,GA/2024-25/00262,ACC-006,MSG-200-75,1,15,8890,8890
2024-08-05,GA/2024-25/00263,ACC-029,MSG-200-75,1,15,8890,8890
2024-08-05,GA/2024-25/00264,ACC-038,MSG-500-30,1,15,8730,8730
2024-08-05,GA/2024-25/00265,ACC-043,MSG-1L-15,1,15,8575,8575
2024-08-05,GA/2024-25/00266,ACC-050,MSG-200-75,1,15,8890,8890
2024-08-05,GA/2024-25/00267,ACC-082,MSG-500-30,2,30,8730,17460
2024-08-05,GA/2024-25/00268,ACC-095,MSG-200-75,1,15,8890,8890
2024-08-05,GA/2024-25/00269,ACC-117,MSG-500-30,1,15,8730,8730
2024-08-05,GA/2024-25/00270,ACC-123,MSG-1L-15,1,15,8575,8575
2024-08-05,GA/2024-25/00271,ACC-131,MSG-1L-15,1,15,8575,8575
2024-08-06,GA/2024-25/00272,ACC-098,MSG-1L-15,1,15,8575,8575
2024-08-07,GA/2024-25/00273,ACC-014,MSG-1L-15,1,15,8575,8575
2024-08-07,GA/2024-25/00274,ACC-044,MSG-500-30,1,15,8730,8730
2024-08-08,GA/2024-25/00275,ACC-033,MSG-200-75,1,15,8890,8890
2024-08-10,GA/2024-25/00276,ACC-001,MSG-500-30,3,45,8730,26190
2024-08-10,GA/2024-25/00277,ACC-022,MSG-1L-15,1,15,8575,8575
2024-08-10,GA/2024-25/00278,ACC-025,MSG-500-30,1,15,8730,8730
2024-08-10,GA/2024-25/00279,ACC-096,MSG-1L-15,2,30,8575,17150
2024-08-10,GA/2024-25/00280,ACC-119,MSG-1L-15,1,15,8575,8575
2024-08-12,GA/2024-25/00281,ACC-094,MSG-500-30,1,15,8730,8730
2024-08-13,GA/2024-25/00282,ACC-008,MSG-1L-15,2,30,8575,17150
2024-08-13,GA/2024-25/00283,ACC-011,MSG-1L-15,1,15,8575,8575
2024-08-13,GA/2024-25/00284,ACC-023,MSG-1L-15,2,30,8575,17150
2024-08-13,GA/2024-25/00285,ACC-129,MSG-1L-15,1,15,8575,8575
2024-08-14,GA/2024-25/00286,ACC-009,MSG-1L-15,1,15,8575,8575
2024-08-14,GA/2024-25/00286,ACC-009,MSG-500-30,1,15,8730,8730
2024-08-15,GA/2024-25/00287,ACC-036,MSG-1L-15,1,15,8575,8575
2024-08-15,GA/2024-25/00288,ACC-057,MSG-1L-15,1,15,8575,8575
2024-08-15,GA/2024-25/00289,ACC-068,MSG-1L-15,1,15,8575,8575
2024-08-16,GA/2024-25/00290,ACC-051,MSG-200-75,1,15,8890,8890
2024-08-17,GA/2024-25/00291,ACC-052,MSG-500-30,1,15,8730,8730
2024-08-17,GA/2024-25/00292,ACC-061,MSG-1L-15,1,15,8575,8575
2024-08-19,GA/2024-25/00293,ACC-012,MSG-1L-15,1,15,8575,8575
2024-08-19,GA/2024-25/00294,ACC-015,MSG-200-75,1,15,8890,8890
2024-08-19,GA/2024-25/00295,ACC-019,MSG-1L-15,1,15,8575,8575
2024-08-19,GA/2024-25/00296,ACC-032,MSG-200-75,1,15,8890,8890
2024-08-19,GA/2024-25/00297,ACC-083,MSG-1L-15,1,15,8575,8575
2024-08-19,GA/2024-25/00298,ACC-099,MSG-1L-15,1,15,8575,8575
2024-08-21,GA/2024-25/00299,ACC-010,MSG-1L-15,1,15,8575,8575
2024-08-21,GA/2024-25/00299,ACC-010,MSG-200-75,1,15,8890,8890
2024-08-21,GA/2024-25/00300,ACC-064,MSG-500-30,2,30,8730,17460
2024-08-22,GA/2024-25/00301,ACC-042,MSG-1L-15,1,15,8575,8575
2024-08-23,GA/2024-25/00302,ACC-001,MSG-500-30,1,15,8730,8730
2024-08-23,GA/2024-25/00303,ACC-002,MSG-1L-15,2,30,8575,17150
2024-08-23,GA/2024-25/00304,ACC-054,MSG-1L-15,1,15,8575,8575
2024-08-24,GA/2024-25/00305,ACC-081,MSG-200-75,1,15,8890,8890
2024-08-24,GA/2024-25/00306,ACC-089,MSG-1L-15,1,15,8575,8575
2024-08-26,GA/2024-25/00307,ACC-005,MSG-200-75,3,45,8890,26670
2024-08-26,GA/2024-25/00308,ACC-016,MSG-500-30,1,15,8730,8730
2024-08-26,GA/2024-25/00309,ACC-024,MSG-1L-15,1,15,8575,8575
2024-08-26,GA/2024-25/00310,ACC-037,MSG-1L-15,1,15,8575,8575
2024-08-26,GA/2024-25/00310,ACC-037,MSG-500-30,1,15,8730,8730
2024-08-26,GA/2024-25/00311,ACC-126,MSG-500-30,1,15,8730,8730
2024-08-27,GA/2024-25/00312,ACC-031,MSG-1L-15,1,15,8575,8575
2024-08-28,GA/2024-25/00313,ACC-130,MSG-500-30,2,30,8730,17460
2024-08-29,GA/2024-25/00314,ACC-102,MSG-200-75,1,15,8890,8890
2024-08-29,GA/2024-25/00315,ACC-112,MSG-1L-15,1,15,8575,8575
2024-08-29,GA/2024-25/00316,ACC-137,MSG-200-75,1,15,8890,8890
2024-08-30,GA/2024-25/00317,ACC-003,MSG-500-30,2,30,8730,17460
2024-08-30,GA/2024-25/00318,ACC-007,MSG-1L-15,2,30,8575,17150
2024-08-30,GA/2024-25/00319,ACC-030,MSG-200-75,1,15,8890,8890
2024-08-30,GA/2024-25/00320,ACC-110,MSG-1L-15,1,15,8575,8575
2024-09-02,GA/2024-25/00321,ACC-004,MSG-1L-15,3,45,8575,25725
2024-09-02,GA/2024-25/00322,ACC-019,MSG-1L-15,1,15,8575,8575
2024-09-02,GA/2024-25/00323,ACC-020,MSG-1L-15,1,15,8575,8575
2024-09-02,GA/2024-25/00324,ACC-037,MSG-200-75,1,15,8890,8890
2024-09-02,GA/2024-25/00325,ACC-054,MSG-1L-15,1,15,8575,8575
2024-09-02,GA/2024-25/00326,ACC-063,MSG-500-30,1,15,8730,8730
2024-09-02,GA/2024-25/00327,ACC-101,MSG-500-30,1,15,8730,8730
2024-09-02,GA/2024-25/00328,ACC-105,MSG-500-30,1,15,8730,8730
2024-09-02,GA/2024-25/00329,ACC-134,MSG-500-30,1,15,8730,8730
2024-09-03,GA/2024-25/00330,ACC-008,MSG-1L-15,2,30,8575,17150
2024-09-03,GA/2024-25/00331,ACC-031,MSG-1L-15,1,15,8575,8575
2024-09-03,GA/2024-25/00332,ACC-046,MSG-500-30,1,15,8730,8730
2024-09-04,GA/2024-25/00333,ACC-035,MSG-1L-15,1,15,8575,8575
2024-09-04,GA/2024-25/00333,ACC-035,MSG-200-75,1,15,8890,8890
2024-09-04,GA/2024-25/00334,ACC-043,MSG-1L-15,1,15,8575,8575
2024-09-04,GA/2024-25/00335,ACC-044,MSG-500-30,1,15,8730,8730
2024-09-04,GA/2024-25/00336,ACC-060,MSG-500-30,1,15,8730,8730
2024-09-05,GA/2024-25/00337,ACC-126,MSG-1L-15,2,30,8575,17150
2024-09-06,GA/2024-25/00338,ACC-014,MSG-1L-15,1,15,8575,8575
2024-09-09,GA/2024-25/00339,ACC-009,MSG-1L-15,2,30,8575,17150
2024-09-09,GA/2024-25/00340,ACC-021,MSG-200-75,3,45,8890,26670
2024-09-09,GA/2024-25/00341,ACC-081,MSG-1L-15,1,15,8575,8575
2024-09-09,GA/2024-25/00342,ACC-144,MSG-200-75,1,15,8890,8890
2024-09-10,GA/2024-25/00343,ACC-041,MSG-1L-15,1,15,8575,8575
2024-09-12,GA/2024-25/00344,ACC-001,MSG-1L-15,2,30,8575,17150
2024-09-12,GA/2024-25/00345,ACC-003,MSG-1L-15,3,45,8575,25725
2024-09-12,GA/2024-25/00346,ACC-036,MSG-1L-15,2,30,8575,17150
2024-09-12,GA/2024-25/00347,ACC-096,MSG-1L-15,1,15,8575,8575
2024-09-12,GA/2024-25/00348,ACC-104,MSG-1L-15,1,15,8575,8575
2024-09-13,GA/2024-25/00349,ACC-032,MSG-1L-15,1,15,8575,8575
2024-09-13,GA/2024-25/00350,ACC-057,MSG-1L-15,1,15,8575,8575
2024-09-13,GA/2024-25/00351,ACC-073,MSG-1L-15,1,15,8575,8575
2024-09-13,GA/2024-25/00352,ACC-145,MSG-1L-15,1,15,8575,8575
2024-09-14,GA/2024-25/00353,ACC-030,MSG-500-30,1,15,8730,8730
2024-09-14,GA/2024-25/00354,ACC-066,MSG-500-30,2,30,8730,17460
2024-09-16,GA/2024-25/00355,ACC-002,MSG-1L-15,3,45,8575,25725
2024-09-16,GA/2024-25/00356,ACC-022,MSG-200-75,2,30,8890,17780
2024-09-16,GA/2024-25/00357,ACC-024,MSG-500-30,1,15,8730,8730
2024-09-16,GA/2024-25/00358,ACC-059,MSG-1L-15,1,15,8575,8575
2024-09-16,GA/2024-25/00359,ACC-095,MSG-1L-15,1,15,8575,8575
2024-09-16,GA/2024-25/00360,ACC-113,MSG-500-30,1,15,8730,8730
2024-09-16,GA/2024-25/00361,ACC-135,MSG-500-30,1,15,8730,8730
2024-09-17,GA/2024-25/00362,ACC-042,MSG-200-75,1,15,8890,8890
2024-09-17,GA/2024-25/00362,ACC-042,MSG-500-30,1,15,8730,8730
2024-09-18,GA/2024-25/00363,ACC-122,MSG-1L-15,1,15,8575,8575
2024-09-19,GA/2024-25/00364,ACC-029,MSG-500-30,1,15,8730,8730
2024-09-19,GA/2024-25/00365,ACC-048,MSG-1L-15,1,15,8575,8575
2024-09-19,GA/2024-25/00366,ACC-069,MSG-200-75,1,15,8890,8890
2024-09-19,GA/2024-25/00367,ACC-107,MSG-200-75,1,15,8890,8890
2024-09-19,GA/2024-25/00368,ACC-133,MSG-1L-15,1,15,8575,8575
2024-09-20,GA/2024-25/00369,ACC-015,MSG-500-30,1,15,8730,8730
2024-09-20,GA/2024-25/00370,ACC-017,MSG-1L-15,2,30,8575,17150
2024-09-20,GA/2024-25/00371,ACC-027,MSG-1L-15,2,30,8575,17150
2024-09-20,GA/2024-25/00372,ACC-055,MSG-1L-15,1,15,8575,8575
2024-09-20,GA/2024-25/00373,ACC-102,MSG-200-75,1,15,8890,8890
2024-09-21,GA/2024-25/00374,ACC-006,MSG-1L-15,2,30,8575,17150
2024-09-21,GA/2024-25/00375,ACC-033,MSG-500-30,1,15,8730,8730
2024-09-23,GA/2024-25/00376,ACC-010,MSG-1L-15,1,15,8575,8575
2024-09-23,GA/2024-25/00376,ACC-010,MSG-500-30,1,15,8730,8730
2024-09-23,GA/2024-25/00377,ACC-011,MSG-1L-15,2,30,8575,17150
2024-09-23,GA/2024-25/00378,ACC-038,MSG-500-30,1,15,8730,8730
2024-09-24,GA/2024-25/00379,ACC-068,MSG-500-30,1,15,8730,8730
2024-09-25,GA/2024-25/00380,ACC-053,MSG-1L-15,1,15,8575,8575
2024-09-25,GA/2024-25/00381,ACC-100,MSG-1L-15,1,15,8575,8575
2024-09-26,GA/2024-25/00382,ACC-003,MSG-1L-15,3,45,8575,25725
2024-09-26,GA/2024-25/00383,ACC-061,MSG-1L-15,2,30,8575,17150
2024-09-26,GA/2024-25/00384,ACC-129,MSG-500-30,1,15,8730,8730
2024-09-27,GA/2024-25/00385,ACC-005,MSG-1L-15,2,30,8575,17150
2024-09-27,GA/2024-25/00385,ACC-005,MSG-500-30,2,30,8730,17460
2024-09-27,GA/2024-25/00386,ACC-082,MSG-1L-15,1,15,8575,8575
2024-09-27,GA/2024-25/00387,ACC-116,MSG-1L-15,1,15,8575,8575
2024-09-28,GA/2024-25/00388,ACC-007,MSG-1L-15,3,45,8575,25725
2024-09-28,GA/2024-25/00389,ACC-040,MSG-1L-15,1,15,8575,8575
2024-09-28,GA/2024-25/00390,ACC-115,MSG-500-30,1,15,8730,8730
2024-09-30,GA/2024-25/00391,ACC-001,MSG-1L-15,2,30,8575,17150
2024-09-30,GA/2024-25/00392,ACC-012,MSG-1L-15,2,30,8575,17150
2024-09-30,GA/2024-25/00392,ACC-012,MSG-500-30,1,15,8730,8730
2024-09-30,GA/2024-25/00393,ACC-023,MSG-1L-15,1,15,8575,8575
2024-09-30,GA/2024-25/00394,ACC-026,MSG-500-30,1,15,8730,8730
2024-09-30,GA/2024-25/00395,ACC-099,MSG-1L-15,1,15,8575,8575
2024-10-01,GA/2024-25/00396,ACC-015,MSG-200-75,2,30,8960,17920
2024-10-01,GA/2024-25/00397,ACC-016,MSG-1L-15,1,15,8640,8640
2024-10-01,GA/2024-25/00398,ACC-018,MSG-200-75,1,15,8960,8960
2024-10-01,GA/2024-25/00399,ACC-040,MSG-200-75,1,15,8960,8960
2024-10-01,GA/2024-25/00400,ACC-042,MSG-200-75,1,15,8960,8960
2024-10-01,GA/2024-25/00401,ACC-077,MSG-1L-15,1,15,8640,8640
2024-10-02,GA/2024-25/00402,ACC-002,MSG-500-30,2,30,8800,17600
2024-10-02,GA/2024-25/00403,ACC-007,MSG-200-75,2,30,8960,17920
2024-10-02,GA/2024-25/00404,ACC-012,MSG-1L-15,4,60,8640,34560
2024-10-02,GA/2024-25/00405,ACC-068,MSG-1L-15,1,15,8640,8640
2024-10-02,GA/2024-25/00406,ACC-071,MSG-500-30,1,15,8800,8800
2024-10-02,GA/2024-25/00407,ACC-101,MSG-1L-15,1,15,8640,8640
2024-10-03,GA/2024-25/00408,ACC-011,MSG-1L-15,2,30,8640,17280
2024-10-03,GA/2024-25/00409,ACC-032,MSG-1L-15,1,15,8640,8640
2024-10-03,GA/2024-25/00410,ACC-108,MSG-200-75,1,15,8960,8960
2024-10-04,GA/2024-25/00411,ACC-005,MSG-1L-15,2,30,8640,17280
2024-10-05,GA/2024-25/00412,ACC-017,MSG-1L-15,1,15,8640,8640
2024-10-05,GA/2024-25/00413,ACC-021,MSG-500-30,2,30,8800,17600
2024-10-05,GA/2024-25/00414,ACC-059,MSG-200-75,1,15,8960,8960
2024-10-07,GA/2024-25/00415,ACC-002,MSG-1L-15,1,15,8640,8640
2024-10-07,GA/2024-25/00415,ACC-002,MSG-200-75,1,15,8960,8960
2024-10-07,GA/2024-25/00416,ACC-003,MSG-200-75,1,15,8960,8960
2024-10-07,GA/2024-25/00416,ACC-003,MSG-500-30,1,15,8800,8800
2024-10-07,GA/2024-25/00417,ACC-010,MSG-200-75,3,45,8960,26880
2024-10-07,GA/2024-25/00418,ACC-028,MSG-500-30,1,15,8800,8800
2024-10-07,GA/2024-25/00419,ACC-033,MSG-200-75,1,15,8960,8960
2024-10-07,GA/2024-25/00420,ACC-035,MSG-1L-15,2,30,8640,17280
2024-10-07,GA/2024-25/00421,ACC-122,MSG-500-30,1,15,8800,8800
2024-10-07,GA/2024-25/00422,ACC-131,MSG-200-75,1,15,8960,8960
2024-10-08,GA/2024-25/00423,ACC-001,MSG-200-75,3,45,8960,26880
2024-10-08,GA/2024-25/00424,ACC-020,MSG-500-30,1,15,8800,8800
2024-10-08,GA/2024-25/00425,ACC-054,MSG-1L-15,1,15,8640,8640
2024-10-08,GA/2024-25/00425,ACC-054,MSG-200-75,1,15,8960,8960
2024-10-10,GA/2024-25/00426,ACC-007,MSG-1L-15,2,30,8640,17280
2024-10-10,GA/2024-25/00427,ACC-036,MSG-500-30,1,15,8800,8800
2024-10-10,GA/2024-25/00428,ACC-116,MSG-500-30,1,15,8800,8800
2024-10-10,GA/2024-25/00429,ACC-118,MSG-1L-15,1,15,8640,8640
2024-10-11,GA/2024-25/00430,ACC-005,MSG-1L-15,2,30,8640,17280
2024-10-11,GA/2024-25/00431,ACC-013,MSG-1L-15,1,15,8640,8640
2024-10-11,GA/2024-25/00431,ACC-013,MSG-500-30,1,15,8800,8800
2024-10-11,GA/2024-25/00432,ACC-107,MSG-1L-15,2,30,8640,17280
2024-10-12,GA/2024-25/00433,ACC-022,MSG-200-75,1,15,8960,8960
2024-10-12,GA/2024-25/00434,ACC-026,MSG-1L-15,1,15,8640,8640
2024-10-12,GA/2024-25/00435,ACC-061,MSG-200-75,1,15,8960,8960
2024-10-14,GA/2024-25/00436,ACC-008,MSG-200-75,2,30,8960,17920
2024-10-14,GA/2024-25/00437,ACC-019,MSG-1L-15,1,15,8640,8640
2024-10-14,GA/2024-25/00438,ACC-037,MSG-200-75,1,15,8960,8960
2024-10-14,GA/2024-25/00438,ACC-037,MSG-500-30,1,15,8800,8800
2024-10-14,GA/2024-25/00439,ACC-066,MSG-1L-15,1,15,8640,8640
2024-10-14,GA/2024-25/00440,ACC-083,MSG-200-75,1,15,8960,8960
2024-10-14,GA/2024-25/00441,ACC-096,MSG-500-30,1,15,8800,8800
2024-10-14,GA/2024-25/00442,ACC-106,MSG-500-30,1,15,8800,8800
2024-10-14,GA/2024-25/00443,ACC-136,MSG-1L-15,1,15,8640,8640
2024-10-15,GA/2024-25/00444,ACC-023,MSG-1L-15,2,30,8640,17280
2024-10-15,GA/2024-25/00445,ACC-062,MSG-200-75,2,30,8960,17920
2024-10-16,GA/2024-25/00446,ACC-014,MSG-200-75,2,30,8960,17920
2024-10-16,GA/2024-25/00447,ACC-027,MSG-200-75,1,15,8960,8960
2024-10-16,GA/2024-25/00448,ACC-141,MSG-500-30,1,15,8800,8800
2024-10-16,GA/2024-25/00449,ACC-145,MSG-500-30,1,15,8800,8800
2024-10-17,GA/2024-25/00450,ACC-053,MSG-500-30,1,15,8800,8800
2024-10-17,GA/2024-25/00451,ACC-139,MSG-1L-15,1,15,8640,8640
2024-10-18,GA/2024-25/00452,ACC-057,MSG-1L-15,1,15,8640,8640
2024-10-21,GA/2024-25/00453,ACC-047,MSG-1L-15,1,15,8640,8640
2024-10-21,GA/2024-25/00454,ACC-048,MSG-1L-15,1,15,8640,8640
2024-10-21,GA/2024-25/00455,ACC-084,MSG-1L-15,1,15,8640,8640
2024-10-21,GA/2024-25/00456,ACC-087,MSG-200-75,1,15,8960,8960
2024-10-21,GA/2024-25/00457,ACC-090,MSG-1L-15,1,15,8640,8640
2024-10-21,GA/2024-25/00458,ACC-095,MSG-500-30,1,15,8800,8800
2024-10-21,GA/2024-25/00459,ACC-104,MSG-500-30,1,15,8800,8800
2024-10-21,GA/2024-25/00460,ACC-113,MSG-1L-15,1,15,8640,8640
2024-10-21,GA/2024-25/00461,ACC-115,MSG-1L-15,1,15,8640,8640
2024-10-21,GA/2024-25/00462,ACC-124,MSG-500-30,1,15,8800,8800
2024-10-23,GA/2024-25/00463,ACC-024,MSG-200-75,1,15,8960,8960
2024-10-23,GA/2024-25/00464,ACC-041,MSG-500-30,1,15,8800,8800
2024-10-23,GA/2024-25/00465,ACC-072,MSG-1L-15,2,30,8640,17280
2024-10-25,GA/2024-25/00466,ACC-039,MSG-1L-15,2,30,8640,17280
2024-10-25,GA/2024-25/00467,ACC-045,MSG-200-75,1,15,8960,8960
2024-10-25,GA/2024-25/00467,ACC-045,MSG-500-30,1,15,8800,8800
2024-10-25,GA/2024-25/00468,ACC-055,MSG-1L-15,1,15,8640,8640
2024-10-25,GA/2024-25/00468,ACC-055,MSG-200-75,1,15,8960,8960
2024-10-25,GA/2024-25/00469,ACC-067,MSG-200-75,1,15,8960,8960
2024-10-25,GA/2024-25/00469,ACC-067,MSG-500-30,1,15,8800,8800
